"country","state","lat","long","id","key","population","week","confirmed","death","time","time_sq","prev_week_total","new_cases","incidence","log_incidence","prev_week_actual","log_death","prev_log_death","new_death","log_new_death","prev_log_new_death","new_cases_per_100k","category"
"US","New York",40.741,-73.589,"ID1932","Nassau, New York, US",1356924,2021-09-06,202967,3235,0.88659793814433,0.786055903921777,200481,2486,0.00183208492148418,-2.28443004847724,2695,8.08181511835832,8.07902925634483,9,2.2082744135228,2.57261223020711,183.208492148418,4
"US","New York",40.741,-73.589,"ID1932","Nassau, New York, US",1356924,2021-09-13,205748,3244,0.896907216494845,0.804442555000531,202967,2781,0.00204948840170857,-2.28229740295092,2486,8.08459324090076,8.08181511835832,9,2.2082744135228,2.2082744135228,204.948840170857,4
"US","New York",40.741,-73.589,"ID1932","Nassau, New York, US",1356924,2021-09-20,208087,3261,0.907216494845361,0.823041768519503,205748,2339,0.00172375166184694,-2.28549445686448,2781,8.08981984075919,8.08459324090076,17,2.83907846350861,2.2082744135228,172.375166184694,4
"US","New York",40.741,-73.589,"ID1932","Nassau, New York, US",1356924,2021-09-27,209987,3271,0.917525773195876,0.841853544478691,208087,1900,0.00140022580483505,-2.28867996095539,2339,8.09288159876169,8.08981984075919,10,2.31253542384721,2.83907846350861,140.022580483505,4
"US","New York",40.741,-73.589,"ID1932","Nassau, New York, US",1356924,2021-10-04,211797,3281,0.927835051546392,0.860877882878096,209987,1810,0.00133389931934287,-2.28933428087137,1900,8.09593401100929,8.09288159876169,10,2.31253542384721,2.31253542384721,133.389931934287,4
"US","New York",40.741,-73.589,"ID1932","Nassau, New York, US",1356924,2021-10-11,213603,3286,0.938144329896907,0.880114783717717,211797,1806,0.00133095147554321,-2.28936337169584,1810,8.0974567302705,8.09593401100929,5,1.62924053973028,2.31253542384721,133.095147554321,4
"US","New York",40.741,-73.589,"ID1932","Nassau, New York, US",1356924,2021-10-18,214930,3300,0.948453608247423,0.899564246997555,213603,1327,0.000977947180534798,-2.29285313072874,1806,8.10170805002575,8.0974567302705,14,2.64617479738412,1.62924053973028,97.7947180534798,3
"US","New York",40.741,-73.589,"ID1932","Nassau, New York, US",1356924,2021-10-25,216266,3310,0.958762886597938,0.919226272717611,214930,1336,0.000984579829084016,-2.29278744875645,1327,8.10473367939511,8.10170805002575,10,2.31253542384721,2.64617479738412,98.4579829084016,3
"US","New York",40.741,-73.589,"ID1932","Nassau, New York, US",1356924,2021-11-01,217726,3315,0.969072164948454,0.939100860877883,216266,1460,0.00107596298687325,-2.29188293605203,1336,8.1062430680775,8.10473367939511,5,1.62924053973028,2.31253542384721,107.596298687325,4
"US","New York",40.741,-73.589,"ID1932","Nassau, New York, US",1356924,2021-11-08,219613,3317,0.979381443298969,0.959188011478372,217726,1887,0.00139064531248618,-2.28877444738176,1460,8.10684618621647,8.1062430680775,2,0.741937344729377,1.62924053973028,139.064531248618,4
